"Ceremonies for National Christmas Tree, Capitol Christmas tree coming this week",neutral
"Amid Days of Riots, Residents Wonder If Anaheim is Most Dangerous Place on Earth",fear
Politi-speak: Who Needs Clarity?,neutral
Call for faster Legionnaire's Disease tests after holidaymaker dies,sadness
PREVIEW: While He Was Sleeping,neutral
Poachers turn game-keepers in battle to protect Ghana's Kakum National Park ,joy
"As Afghan War Enters 9th Year, Rep. Barbara Lee 〞 Lone Lawmaker to Vote Against 2001 Authorization 〞 Seeks to Block New Troop Surge",sadness
"David Gale, Who Created Marriage Algorithm, Is Dead at 86",sadness
Summer Books,neutral
Parody Website Puts Mormon Church in Awkward Spot After Fake Apology for Its History of Racism Goes Viral,disgust
"First Female Tries Out For Elite 75th Ranger Regiment, Flunks Out",surprise
Styles: Temperatures Rise,neutral
Why Is Cuomo Leaving Wall Street Cash on the Table?,anger
Five Fights to Watch,neutral
It's better to be seen as mean than nice to Trump,disgust
U2 For GM,joy
"Goodbye, Speech Police",fear
UPDATE 1-Stockmann Q3 operating profit slightly up,neutral
Las Vegas hotel laundry chute death ruled accidental,sadness
Mets finalize 1-year deal with 1B Adrian Gonzalez,neutral
The Extent of IRS Malice,disgust
Trump warns of 'traffic' and 'commercial' delays at U.S.-Mexico border,neutral
Ineos declares force majeure at German petchem plant,neutral
It＊s hard to say how much helium is really worth,neutral
Marine Corps Helicopter Helping With Relief Effort In Nepal Still Missing,neutral
Stephen Colbert Was About As Angry As Colbert Gets at Trump＊s ※I＊ll Keep You in Suspense§ Comment,neutral
"On Their Own, Afghan Forces Strain to Combat Taliban Offensives",fear
The Sorry State of Food-Related Public-Health Research and Journalism,neutral
Some space news,neutral
Trump says Rep. Ilhan Omar should resign over her comments on Israel＊s U.S. allies,disgust
"Flipboard Buys Photo and Video App Ultravisual, as It Preps for New Fall Products",surprise
Trump Torches ＆Incompetent Obama＊: ＆I Know More About Nuclear War Than He Will Ever Know＊ [VIDEO],anger
"It's Time for Russia to Sell Expensive Ruble, Credit Suisse Says",neutral
A test of success: Record A-level results prompt fears of exams being 'dumbed down',neutral
Amazon and UPS Stay Silent as Other Corporate Donors Renounce Support for Racist Mississippi Senate Campaign,neutral
Delay ACA? Not as easy as you think,sadness
CFTC tells CME Group to work more on 'spoofing' detection,neutral
Senate passes resolution naming crown prince 'responsible' for Khashoggi slaying,anger
"Seattle CB Richard Sherman says he has no regrets over comments, tweets after beating Patriots",disgust
Trump Loves Modi 〞 but Obama Loved Him First,neutral
Republicans fret over White House sales job on taxes,fear
"Austin Riley homers in MLB debut, Braves blank Cardinals 4-0",surprise
NBA star says 'F*** Thanksgiving' when reporter wishes him a happy holiday -- here's why,surprise
"In the News: Hipster Handbook, Euthanasia Booths",neutral
Supreme Court hears case that could shape Trump's immigration plans,fear
Bill Clinton＊s 1994 Crime Bill Is History,sadness
Experience: I won a pub on TV,joy
Number of US Banks Drops to Record Low,neutral
Barnes & Noble Cuts Price for Nook Electronic Reader,joy
The Case Against Boeing,anger
"Wimple-Wearing, Chainsaw-Wielding Nun Saws Up Irma Debris ",fear
Here's Donald Trump's inaugural lunch menu,neutral
Leela Samson resigns as Akademi chair a year before her term ends,neutral
Frosted Glass Falcons and Other Gifts for Your Favorite CIA Employee,neutral
"Teachers Respond: Veteran Teachers Cry In Their Cars, Too",sadness
Villaraigosa once sang praises of Trump Treasury pick,surprise
Telling It Like It Is: The Real War on Women Is Not From Republicans,neutral
"McCain: Palin Was A ""Cold, Political Calculation""",neutral
Controversial judge Noach Dear should be probed: assemblyman,neutral
  1 in 30 U.S. Babies Born Is a Twin,surprise
Was Mike Wallace＊s Toughest Interview a 12-Year-Old Kid?,surprise
"Kate Middleton Is Pregnant Again, But Less Than 12 Weeks",joy
"Crypto, a New Movie About Bitcoin Crime, Doesn＊t Get Bitcoin",surprise
Re: ＆Need to Know＊,neutral
A Sowell Sampler,neutral
Girls Goalie Can Take Boys' Best Shots,joy
Another poll shows Christie as least popular governor in New Jersey history,joy
Report: Franken Finally Announces Official Resignation Date,joy
Exhibit A: ;-),joy
Rand Paul And Ted Cruz Sign ＆Taxpayer Protection Pledge＊,joy
"New Media, Gannett on the upswing after Post exclusive",neutral
Report: Victoria＊s Secret Model Likes To Shower Outside [PHOTOS],joy
GOP: Administration wanted to inflict pain with flight delays,disgust
Gardiner set to help allies in 2016 as he ponders his future,sadness
"In Vote, Watch the Intensity Factor",neutral
Why Are There So Few Female Plutocrats?,neutral
Why You Shouldn＊t Lease Your Next Car,neutral
＆There＊s So Much Money On The Table＊: Hillary Aide Reacts To SCOTUS Ruling,disgust
George Zimmerman Entering the Boxing Ring,surprise
"We＊re Still at War: Photo of the Day for March 27, 2014",fear
Yahoo Earnings Jump,neutral
Polish minister to lead WADA; outspoken candidate sidelined,neutral
Correction: Greenpeace Ship-Puerto Rico story,fear
 Oil's Arrival in Loop Current Has Fla. On Edge    ,neutral
"First Latino US Poet Laureate Juan Felipe Herrera on Migrant Farmworkers, the Border and Ayotzinapa",neutral
Drug policy and Cuba headline Summit of the Americas,disgust
How to Tell the Olds You＊ve Outgrown Christmas,joy
Sacha Baron Cohen Sting Tries To Force A Confession Out Of O.J. Simpson,joy
Exclusive: Roman Polanski On NYFF,neutral
House Democrats Re-Elect Pelosi as Leader,neutral
Why Ted Cruz is eligible to be president,neutral
The AT&T/Time Warner merger has a big political problem on its hands,neutral
DOJ inspector general has referred McCabe case to federal prosecutors for possible charges,neutral
Obama＊s Lincoln,neutral
GOP BIDS TO NIX MAC＊S ELEX-$$ ACT,neutral
Report: Facebook close to settlement with FTC,neutral
The Fyre Festival Documentary Is a Lurid Look Into Start-Up-Culture Grift,neutral
France＊s presidential election is tearing its left apart,anger
Is it a good idea to combine finances with your partner?,neutral
Obama＊s Legal Extremism,disgust
"National Guard, police to train in Portland, Maine",joy
Egyptian Democracy Advocate Critical of Military Rulers,neutral
The Spoils of War: Trump Lavished With Media and Bipartisan Praise For Bombing Syria,neutral
Gene Healy on Playing Politics With Disaster Relief,fear
6 Tax Filing Myths Debunked: The IRS Clarifies Common Tax Filing Rumors,fear
Obama to Launch Pre-Christmas PR Campaign to Lessen Concerns About Terror-Fighting Strategy,fear
Boston Bomb Trail: Answers in Russia's Islamist South,neutral
New Web site to put local food on Harford tables,neutral
Parting Thoughts For Now,neutral
Dollar turns higher vs euro as stress tests loom,neutral
"Christie, Murphy clash over handling of transit issues",anger
Ciena Swings to Loss on Write-Off,sadness
Where Protests End,neutral
Will There Be Accountability for Kunduz?,anger
Clinton to Campaign With Richardson For Obama,sadness
KPMG says world M&A activity to plateau in 2008,surprise
UPDATE 2-Shares in Kuwait's Agility surge after US Iraq deal,neutral
Economic vandalism,anger
"World's Richest Man Likes Taxes, but Most Other Folks Don't",neutral
Rebecca Mead: Sarah Palin＊s Focus Group of Four,neutral
Stocks Rally Despite Awful Jobs Report,neutral
Harvard's Laurence Tribe calls Bernie Sanders a 'phony',disgust
Radical Environmentalism: How ※Ecocide§ Would Keep Afghanistan Mired in Poverty,neutral
Learn to Make Vegan Sushi,neutral
Kerry: We Will 'Not Close Our Eyes' To Russian Tanks in Ukraine,anger
Living dead,sadness
Lowe and family visit Pinkberry,fear
Did US really give Kim Jong Un copy of Elton John's 'Rocket Man'? State Dept. sets record straight.,neutral
The Partisan and the Political,disgust
A four-year ban on Russian athletes is less than it seems,anger
"＆No one can say anything,＊ &c.",sadness
MSNBC host Joy Reid tries to bash Trump over 'Soviet' wives 〞 it backfires spectacularly,disgust
AP sources: Jail guards at time of Epstein death reject deal,joy
Hodgson leaves job on humiliating night for English soccer,disgust
Reports: Google eyes wireless phone service,surprise
GMC cleared of race bias charge,surprise
"Freshman Carney scores 3 TDs, Wake Forest upsets Duke 24-14",joy
The Note: More political shock waves possible,fear
Exporting Deportation,anger
The risk that 2/11/11 will end up like Iran's 2/11/79,neutral
Steelers' Ramon Foster says he threw Giants player to defend Le'Veon Bell,anger
Fish Are Surprisingly Gender Fluid,surprise
Maicon Santos traveled the world before coming to D.C. United,fear
"＆Buckle Up, Buttercup＊: Michael Avenatti Warns Giuliani and Trump Their Attacks on Cohen Make Them ＆Look Desperate＊",neutral
The Republican Debate Was the 3rd Most-watched Ever,neutral
Dark Phoenix is a joyless retelling of the X-Men＊s most famous story,disgust
"The Real Problem With 'Call of Duty': The Ad, Not the Game",disgust
Creep caught on video stealing packages that contain boy's expensive chemotherapy meds,disgust
The Progressive Movement Rejected The Founders＊ Model For Lawmaking,disgust
British Airways Jet Incident: How To Survive a Plane Fire,neutral
Cabrera Takes Grounder To The Face,neutral
Have YOU been peeling avocados all wrong? New video shows how to get the maximum health benefits,joy
"Jets' Decker still not practicing, could miss game Sunday",neutral
Biden's post-debate South Carolina support: Strong 〞 but not certain,surprise
Police: Man arrested in 13 sexual assaults from 1995 to 2003,sadness
"Hands-On Approach, From Afar",neutral
Judge Orders Ohio to Recognize Gay Marriage on Man's Death Certificate,joy
FAA: Flaw in Dreamliner could cause ＆loss of control＊ ,fear
EPA: Newark should provide bottled water due to lead,neutral
Ira Stoll on Scott Walker's Brave Stand Against Big Labor,neutral
＆Invisible＊ severe turbulence will become more common: scientists,neutral
Divided British Court Upholds Extradition of WikiLeaks Founder Julian Assange to Sweden,fear
New Orleans officers convicted in post-Katrina shooting get new trial,neutral
The Trump administration is threatening to expand its ＆laptop ban＊ to all airlines that do not improve security,joy
" She's a child of the '90s, and she's running for Congress ",neutral
Quantum computing device hints at powerful future,surprise
BOOK REVIEW: 'Very Bad Men',neutral
Iraq Vote in Limbo with Veto of Election Law,neutral
UN council to discuss Libya Tuesday-diplomats,neutral
Mad Money's Jim Cramer recalls 'money talks' with his dad,neutral
Os rem谷dios n?o faziam mais efeito. Ela trocou pela maconha e controlou a depress?o.,neutral
Laura Ingraham＊s ＆Demographic Changes§ Rant is Not a Matter of Law and Order 每 It＊s a Rallying Cry to Trump＊s Base,surprise
Trump Supporters Want John Roberts to Recuse Himself From Impeachment Trial,neutral
"FBI: 19-Year-Old North Carolina Man Sympathetic to Islamic State Planned to Kill 1,000 People",fear
"Deputies called to Creigh Deeds' home day before fatal fight, Virginia police say",fear
Oil Holds Gains Amid Stronger Demand,neutral
Joe Biden on Using American Ground Troops Against ISIS: 'We'll Determine That Based on How the Effort Goes',neutral
＆A green wave has swept the European Parliament＊ in show of demand for climate action,joy
Rep. Meehan: Questions on what the FBI knew about Tsarnaev (video),neutral
"Texas mom, baby son found dead with necks cut",fear
"British soldiers are training peshmerga forces in Iraq, says MoD",surprise
With Kudlow (and Ben),neutral
The problem with ＆therapy is for white people＊ mentality,sadness
Joy and Indignation Erupt in France After DSK Case Bombshell,fear
Anthony Kennedy: The Most Important Voter In America,neutral
"No, Anti-Vaxxer Robert Kennedy Jr. Won＊t Be Trump＊s ＆Vaccine Czar＊",anger
At least 52 people are dead 〞 16 people decapitated 〞 following mass prison riot in Brazil,disgust
"The Fishy Finances of the MSM Favorite, FairTest",neutral
"Neil Armstrong, 1930-2012",sadness
The Real Reason More Women Are Childless,sadness
"Live from Sharron Angle＊s Sad, Sad Party",sadness
NYC might get nearly a foot of snow from another nor＊easter,fear
"IRS Collects Taxes, Dispenses Fear",disgust
AP source: NBA set to vote on raising tampering fines,neutral
※I Will Disappear Into the Forest§: An Interview With Wangari Maathai,neutral
"Internet, power industries not the same",fear
Oklahoma governor compares striking teachers to ＆a teenager wanting a better car＊,disgust
"Sister Mary Geraldine Tobia, 59, Leader of Family Agency",neutral
"Supreme Court rejects animal cruelty law, upholds free speech",neutral
Shell Leads S. Africa on Record Oil Rush as Coal Falters: Energy,sadness
The Fantasy of the Deathbed Conversion,fear
TEXT-S&P on Endurance International Group,neutral
Autos: Can Detroit Break The Rebate Habit?,neutral
Against Chairs,fear
House Democrats Announce Investigation of Pence＊s Ireland Trip,surprise
Front Pages You Don＊t Want to See,neutral
Del Potro shrugs off Montanes to advance in Paris,surprise
Technology Briefing | Hardware: Agere Reports $885 Million Loss,fear
"Senate GOP Aims to Increase Majority, End 'Excruciating' Close Votes",neutral
＆Fifty Shades＊ A Cry For Help From Women Betrayed By Feminism,disgust
Cal State Bakersfield tops Texas-Rio Grande Valley 70-57,neutral
